$GPGGA,045310.000,3401.8851,N,11725.0163,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*53
$GPGGA,045311.000,3401.8851,N,11725.0163,W,2,10,0.95,324.4,M,-32.8,M,0000,0000*51
$GPGGA,045313.000,3401.8851,N,11725.0163,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*50
$GPGGA,045314.000,3401.8852,N,11725.0163,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*54
$GPGGA,045315.000,3401.8853,N,11725.0162,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045316.000,3401.8853,N,11725.0161,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045126.000,3401.8858,N,11725.0158,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045317.000,3401.8854,N,11725.0161,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*53
$GPGGA,045318.000,3401.8854,N,11725.0161,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5C
$GPGGA,045319.000,3401.8854,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5C
$GPGGA,045320.000,3401.8855,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*57
$GPGGA,045321.000,3401.8855,N,11725.0160,W,2,10,0.95,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045127.000,3401.8858,N,11725.0158,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*54
$GPGGA,045322.000,3401.8855,N,11725.0161,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*54
$GPGGA,045323.000,3401.8855,N,11725.0161,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045324.000,3401.8854,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*52
$GPGGA,045325.000,3401.8853,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*54
$GPGGA,045326.000,3401.8853,N,11725.0161,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*56
$GPGGA,045327.000,3401.8853,N,11725.0162,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*54
$GPGGA,045328.000,3401.8850,N,11725.0165,W,2,10,0.87,324.3,M,-32.8,M,0000,0000*58
$GPGGA,045329.000,3401.8848,N,11725.0167,W,2,10,0.87,324.2,M,-32.8,M,0000,0000*53
$GPGGA,045330.000,3401.8846,N,11725.0169,W,2,10,0.87,324.2,M,-32.8,M,0000,0000*5B
$GPGGA,045331.000,3401.8846,N,11725.0171,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*50
$GPGGA,045128.000,3401.8857,N,11725.0159,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045332.000,3401.8846,N,11725.0172,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*50
$GPGGA,045129.000,3401.8856,N,11725.0159,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045130.000,3401.8856,N,11725.0159,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5D
$GPGGA,045334.000,3401.8846,N,11725.0172,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*56
$GPGGA,045335.000,3401.8846,N,11725.0172,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*57
$GPGGA,045336.000,3401.8845,N,11725.0172,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*57
$GPGGA,045337.000,3401.8845,N,11725.0172,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*56
$GPGGA,045338.000,3401.8845,N,11725.0173,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*58
$GPGGA,045339.000,3401.8845,N,11725.0173,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*59
$GPGGA,045340.000,3401.8845,N,11725.0174,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*50
$GPGGA,045341.000,3401.8845,N,11725.0174,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*51
$GPGGA,045342.000,3401.8846,N,11725.0174,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*51
$GPGGA,045343.000,3401.8846,N,11725.0175,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*51
$GPGGA,045344.000,3401.8846,N,11725.0175,W,2,10,0.87,324.1,M,-32.8,M,0000,0000*56
$GPGGA,045345.000,3401.8847,N,11725.0175,W,2,10,0.95,324.0,M,-32.8,M,0000,0000*54
$GPGGA,045346.000,3401.8848,N,11725.0175,W,2,10,0.95,324.0,M,-32.8,M,0000,0000*58
$GPGGA,045347.000,3401.8849,N,11725.0175,W,2,10,0.95,324.0,M,-32.8,M,0000,0000*58
$GPGGA,045348.000,3401.8850,N,11725.0176,W,2,10,0.87,324.0,M,-32.8,M,0000,0000*5F
$GPGGA,045349.000,3401.8851,N,11725.0176,W,2,10,0.87,324.0,M,-32.8,M,0000,0000*5F
$GPGGA,045350.000,3401.8852,N,11725.0177,W,2,10,0.87,324.0,M,-32.8,M,0000,0000*55
$GPGGA,045132.000,3401.8856,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045404.000,3401.8857,N,11725.0176,W,2,10,0.87,324.0,M,-32.8,M,0000,0000*57
$GPGGA,045405.000,3401.8857,N,11725.0175,W,2,10,0.87,324.0,M,-32.8,M,0000,0000*55
$GPGGA,045406.000,3401.8857,N,11725.0175,W,2,10,0.87,324.0,M,-32.8,M,0000,0000*56
$GPGGA,045407.000,3401.8857,N,11725.0174,W,2,10,0.87,324.0,M,-32.8,M,0000,0000*56
$GPGGA,045408.000,3401.8857,N,11725.0174,W,2,09,0.96,324.0,M,-32.8,M,0000,0000*51
$GPGGA,045409.000,3401.8857,N,11725.0174,W,2,09,0.96,324.0,M,-32.8,M,0000,0000*50
$GPGGA,045410.000,3401.8858,N,11725.0173,W,2,09,0.96,324.0,M,-32.8,M,0000,0000*50
$GPGGA,045411.000,3401.8858,N,11725.0174,W,2,09,0.96,324.1,M,-32.8,M,0000,0000*57
$GPGGA,045412.000,3401.8858,N,11725.0174,W,2,09,1.22,324.1,M,-32.8,M,0000,0000*5A
$GPGGA,045413.000,3401.8859,N,11725.0174,W,2,09,0.96,324.1,M,-32.8,M,0000,0000*54
$GPGGA,045133.000,3401.8856,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*54
$GPGGA,045414.000,3401.8859,N,11725.0174,W,2,09,0.96,324.1,M,-32.8,M,0000,0000*53
$GPGGA,045415.000,3401.8859,N,11725.0174,W,2,09,0.96,324.1,M,-32.8,M,0000,0000*52
$GPGGA,045416.000,3401.8858,N,11725.0174,W,2,09,0.96,324.1,M,-32.8,M,0000,0000*50
$GPGGA,045417.000,3401.8858,N,11725.0175,W,2,09,0.96,324.1,M,-32.8,M,0000,0000*50
$GPGGA,045418.000,3401.8858,N,11725.0176,W,2,08,1.04,324.1,M,-32.8,M,0000,0000*57
$GPGGA,045419.000,3401.8858,N,11725.0177,W,2,08,1.05,324.1,M,-32.8,M,0000,0000*56
$GPGGA,045420.000,3401.8858,N,11725.0178,W,2,08,1.04,324.1,M,-32.8,M,0000,0000*52
$GPGGA,045421.000,3401.8858,N,11725.0179,W,2,08,1.04,324.1,M,-32.8,M,0000,0000*52
$GPGGA,045422.000,3401.8858,N,11725.0179,W,2,08,1.04,324.1,M,-32.8,M,0000,0000*51
$GPGGA,045423.000,3401.8859,N,11725.0180,W,2,08,1.04,324.1,M,-32.8,M,0000,0000*57
$GPGGA,045134.000,3401.8856,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*53
$GPGGA,045424.000,3401.8859,N,11725.0181,W,2,08,1.05,324.1,M,-32.8,M,0000,0000*50
